basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4778288,ca.proc.d.2019-05-07.10609186,2019-05-07,96924c12-efff-4de2-9f9e-578fe5434342,218606,"Hon. Erin O'Toole (Durham, CPC)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, it has been long-standing until the Prime Minister. He has hurt our reputation around the world, and Liberals claim to be calling other countries for help in our dispute with China, but as this Arctic slight shows, friends and foes alike do not take the Prime Minister seriously. He is too weak to appoint an ambassador. He is too weak to bring a WTO trade challenge. He is too weak to even pick up the damn phone. 
Canada has never been so alone. When is the Prime Minister going to start restoring Canada's international credibility?",Conservative,Durham,Erin O'Toole,http://www.parl.gc.ca/Parliamentarians/en/members/erin-otoole(218606)
4778289,ca.proc.d.2019-05-07.10609188,2019-05-07,014bf6ed-9176-4fbd-8f35-48bb8c579ff0,248633,"Mr. Robert Oliphant (Parliamentary Secretary to the Minister of Foreign Affairs, Lib.)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, unlike the Conservatives who offer only divisive ideas and try only to divide Canadians, we are taking our relationships in the world seriously. We build allies, we build relationships and we are constructively engaging in the world.
The decisions the member talks about are life-threatening decisions. These are arbitrary decisions by a Chinese government. We are working hard in a very concerted and organized way to address these deeply concerning decisions. We want to thank our allies like Australia, the EU, France and Germany for standing with us—",Liberal,Don Valley West,Rob Oliphant,http://www.parl.gc.ca/Parliamentarians/en/members/rob-oliphant(248633)
4778290,ca.proc.d.2019-05-07.10609189,2019-05-07,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Foreign Affairs,,The hon. member for Chicoutimi—Le Fjord.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778291,ca.proc.d.2019-05-07.10609190,2019-05-07,00000000-0000-0000-0000-000000000000,242427,"Mr. Richard Martel (Chicoutimi—Le Fjord, CPC)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, Canada's Arctic is a strategic region with immense potential. 
Yesterday, the U.S. Secretary of State described Canada's claim to the Northwest Passage as “illegitimate”, casting doubt on Canada's Arctic sovereignty.
The Liberals lost control over our southern regions, they are weakening our relations with our allies, and they could not care less about Canadian sovereignty in the North. What is the Prime Minister prepared to do to show the international community that this part of the Arctic is Canadian? ",Conservative,Chicoutimi—Le Fjord,Richard Martel,http://www.parl.gc.ca/Parliamentarians/en/members/richard-martel(242427)
4778292,ca.proc.d.2019-05-07.10609194,2019-05-07,014bf6ed-9176-4fbd-8f35-48bb8c579ff0,248633,"Mr. Robert Oliphant (Parliamentary Secretary to the Minister of Foreign Affairs, Lib.)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, I would ask the hon. member if he has ever been to the Arctic. As the Minister of Foreign Affairs clearly stated today, Canada is very clear about the Northwest Passage being Canadian. Our Arctic sovereignty is long-standing and well established. The minister attended the Arctic Council meeting in Finland this week to reiterate this and to advocate for Canadian interests. Canada remains committed to exercising the full extent of its rights and sovereignty over our territory.",Liberal,Don Valley West,Rob Oliphant,http://www.parl.gc.ca/Parliamentarians/en/members/rob-oliphant(248633)
4778293,ca.proc.d.2019-05-07.p5889390,2019-05-07,,,,intervention,Oral Questions,Foreign Affairs,," Oh, oh!",,,Some hon. members,
4778294,ca.proc.d.2019-05-07.10609195,2019-05-07,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Foreign Affairs,,"Order. I am sure hon. colleagues have confidence in the ability of members to answer arguments here, on both sides, within the rules.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778295,ca.proc.d.2019-05-07.p5889392,2019-05-07,,,,intervention,Oral Questions,Foreign Affairs,," Oh, oh!",,,Some hon. members,
4778296,ca.proc.d.2019-05-07.p5889393,2019-05-07,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Foreign Affairs,," Order. The hon. member for Carleton will come to order and show respect for the direction of the Chair.
The hon. member for Chicoutimi—Le Fjord.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778297,ca.proc.d.2019-05-07.10609198,2019-05-07,00000000-0000-0000-0000-000000000000,242427,"Mr. Richard Martel (Chicoutimi—Le Fjord, CPC)",,Oral Questions,Public Services and Procurement,,"Mr. Speaker, every passing day brings new Liberal failures.
The conclusions of the Macdonald-Laurier Institute report are scathing. The report found that the Liberal government's decisions around replacing Canada's fighter jets were purely based on reasons of political interest and were not in the national interest.
What does the Liberal government plan to do to resolve this latest fiasco?",Conservative,Chicoutimi—Le Fjord,Richard Martel,http://www.parl.gc.ca/Parliamentarians/en/members/richard-martel(242427)
4778298,ca.proc.d.2019-05-07.10609201,2019-05-07,61edc25f-3448-46fd-9632-6c5c23fd98a6,241635,"Hon. Carla Qualtrough (Minister of Public Services and Procurement and Accessibility, Lib.)",,Oral Questions,Public Services and Procurement,,"Mr. Speaker, I can assure all members in this House, and indeed all Canadians, that our process to procure 88 fighter jets will be open, fair, transparent and indeed competitive. Unlike the previous Conservative government, which could not even sole source a jet, we are determined to deliver for the men and women in the air force to ensure that they have the equipment they need to do the hard job we ask of them.",Liberal,Delta,Carla Qualtrough,http://www.parl.gc.ca/Parliamentarians/en/members/carla-qualtrough(241635)
4778299,ca.proc.d.2019-05-07.10609203,2019-05-07,72dace30-741a-4877-8c1c-31b5dc3e4a8e,218755,"Mr. James Bezan (Selkirk—Interlake—Eastman, CPC)",,Oral Questions,Public Services and Procurement,,"Mr. Speaker, all we have so far from the Liberals is a bunch of worn out Aussie jets. 
The Macdonald-Laurier Institute report says:
 As a result of this government’s policies, its ability to conduct its most basic function, the defence of Canadian sovereignty and that of our allies, is diminishing rapidly. 
When will the Prime Minister stop putting his own partisan interests ahead of Canada's national security?",Conservative,Selkirk—Interlake—Eastman,James Bezan,http://www.parl.gc.ca/Parliamentarians/en/members/james-bezan(218755)
4778300,ca.proc.d.2019-05-07.10609208,2019-05-07,61edc25f-3448-46fd-9632-6c5c23fd98a6,241635,"Hon. Carla Qualtrough (Minister of Public Services and Procurement and Accessibility, Lib.)",,Oral Questions,Public Services and Procurement,,"Mr. Speaker, I am happy to put our record on defence procurement against the Conservatives' record at any time. We have fully costed the defence policy. We have launched the future fight procurement of 88 jets. We have had the delivery of our first interim jet. We have the first large vessels in the water designed and built under the NSS. We have the first OFSV. We have the first AOPS, with two more in the works and the fourth was just cut last week. We have a contract for fixed-wing search and rescue aircraft, and of course, the Canada surface combatants. There is a lot more after that.",Liberal,Delta,Carla Qualtrough,http://www.parl.gc.ca/Parliamentarians/en/members/carla-qualtrough(241635)
4778301,ca.proc.d.2019-05-07.10609211,2019-05-07,72dace30-741a-4877-8c1c-31b5dc3e4a8e,218755,"Mr. James Bezan (Selkirk—Interlake—Eastman, CPC)",,Oral Questions,Public Services and Procurement,,"Mr. Speaker, I guess she is the architect of this fighter jet fiasco.
The Liberals' excuses for betraying our armed forces will not fix the bridges they have already burned with our allies. The letters in the report prove that the Prime Minister has betrayed Canada on the world stage. To quote the report, “the present government’s policies have dealt a blow to Canada-US defence relations, the bedrock of the country’s security”. 
When will the Prime Minister stop undermining Canada's relationship with our closest ally and defence partner?",Conservative,Selkirk—Interlake—Eastman,James Bezan,http://www.parl.gc.ca/Parliamentarians/en/members/james-bezan(218755)
4778302,ca.proc.d.2019-05-07.10609213,2019-05-07,f37d5cb2-a1ad-4ec9-a7de-ca265da02938,214560,"Hon. Harjit S. Sajjan (Minister of National Defence, Lib.)",,Oral Questions,Public Services and Procurement,,"Mr. Speaker, I am very proud of the relations we have built with the United States. The NORAD mission we have with the U.S. is the cornerstone. We have actually put this into our defence policy. 
One of the most important aspects would be that where the Conservatives could not even replace our aircraft, they actually wanted only 65. We conducted a thorough analysis, and we will be purchasing 88 aircraft that will meet the needs for North American defence.",Liberal,Vancouver South,Harjit S. Sajjan,http://www.parl.gc.ca/Parliamentarians/en/members/harjit-s-sajjan(214560)
4778303,ca.proc.d.2019-05-07.10609217,2019-05-07,c5b09363-414d-43b2-bc2c-274b997c8989,217143,"Ms. Jenny Kwan (Vancouver East, NDP)",,Oral Questions,"Immigration, Refugees and Citizenship",,"Mr. Speaker, can members believe that over eight million Canadians cannot talk to a real person when they call government call centres? Whether it is about their EI, their pensions or immigration matters, call centres are a dead end. It is so bad at IRCC that over 70% of the callers could not even get through. That is 1.2 million people. No wonder. There are no service standards: no standards on access, no standards on timeliness, no standards on accuracy. Do the Liberals not believe that Canadians deserve the most basic level of service from their government?",New Democratic Party,Vancouver East,Jenny Kwan,http://www.parl.gc.ca/Parliamentarians/en/members/jenny-kwan(217143)
4778304,ca.proc.d.2019-05-07.10609220,2019-05-07,e321e85f-f1c1-4482-bf16-f640eb41e9f9,229219,"Hon. Ahmed Hussen (Minister of Immigration, Refugees and Citizenship, Lib.)",,Oral Questions,"Immigration, Refugees and Citizenship",,"Mr. Speaker, we welcome the recommendations from the Auditor General's report. Budget 2019 provides over $42.9 million in investments that will allow IRCC to more than fund 170 full-time agents over two years to respond to people's questions. We have already extended hours in our call centres. We have introduced access to people in our call centres on Saturdays. We are introducing more help through email, social media and a chatbot that learns as it proceeds to answer all the routine questions. We are committed to doing better.",Liberal,York South—Weston,Ahmed Hussen,http://www.parl.gc.ca/Parliamentarians/en/members/ahmed-hussen(229219)
4778305,ca.proc.d.2019-05-07.10609222,2019-05-07,4c0122f7-7958-4cbd-b99e-9d70a4dca1e8,248383,"Mr. Pierre-Luc Dusseault (Sherbrooke, NDP)",,Oral Questions,"Immigration, Refugees and Citizenship",,"Mr. Speaker, in 2017 the Auditor General called out the Canada Revenue Agency for its poor management of its call centres. Today we learned that the CRA is not the only organization hanging up on people, but apparently all government service offices are doing so. Come on.
Why is it that when SNC-Lavalin, Loblaws or Mr. Bronfman calls the Prime Minister, he picks up immediately and will move heaven and earth for them, but when average Canadians need assistance from their government, half of their calls are dropped?
This government does not serve the people. This government serves the friends of the Liberal Party of Canada.
It is really not all that complicated. When will the government answer the phone?",New Democratic Party,Sherbrooke,Pierre-Luc Dusseault,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-luc-dusseault(248383)
4778306,ca.proc.d.2019-05-07.10609225,2019-05-07,c58bb7da-2385-4bbf-a8f1-b781f634a80c,213875,"Hon. Diane Lebouthillier (Minister of National Revenue, Lib.)",,Oral Questions,"Immigration, Refugees and Citizenship",,"Mr. Speaker, our government remains committed to improving the CRA's services to ensure that they meet the needs of Canadians.
Unlike the Harper Conservatives, who decided to reduce the number of agents and the operating hours for call centres, our government chose to invest in infrastructure. 
I am very pleased to say that we have migrated to a new, modern telephone platform in recent months. The results are encouraging. I will have more to say on this in a few weeks.",Liberal,Gaspésie—Les-Îles-de-la-Madeleine,Diane Lebouthillier,http://www.parl.gc.ca/Parliamentarians/en/members/diane-lebouthillier(213875)
4778307,ca.proc.d.2019-05-07.10609230,2019-05-07,9c9a64e6-58f1-4367-9f49-93ad31744c96,217548,"Mrs. Cathy McLeod (Kamloops—Thompson—Cariboo, CPC)",,Oral Questions,The Environment,,"Mr. Speaker, high gas prices are hurting the most vulnerable across British Columbia. This week we learned that cancer patients are having services cut, and that is because volunteer drivers cannot afford to drive them anymore. In my riding in British Columbia, people have to drive sometimes six hours for their radiation therapy. Canadians suffering with cancer are paying the full price of the Prime Minister's carbon tax and failure to get the Trans Mountain pipeline built.
When the Prime Minister said that he wanted high gas prices, is this what he meant?",Conservative,Kamloops—Thompson—Cariboo,Cathy McLeod,http://www.parl.gc.ca/Parliamentarians/en/members/cathy-mcleod(217548)
4778308,ca.proc.d.2019-05-07.10609236,2019-05-07,d05df46d-aa51-4084-89b7-cb5f95ba0652,242296,"Mr. Sean Fraser (Parliamentary Secretary to the Minister of Environment and Climate Change, Lib.)",,Oral Questions,The Environment,,"Mr. Speaker, I would like to direct the hon. member to the Parliamentary Budget Officer's report, which confirmed exactly what we have been saying the entire time: our plan to put a price on pollution is not only going to reduce emissions, it is going to make life more affordable for eight out of 10 Canadian households. 
At the same time, we are moving forward with a theme of our government to ensure that the economy works for everyone, not just a wealthy few. We cut taxes for the middle class and asked the one per cent to pay more. We introduced the Canada child benefit, which put more money in the pockets of nine out of 10 Canadian families. We are ensuring that our government works for everyone, and it is disappointing that the Conservatives vote against us every step of the way.",Liberal,Central Nova,Sean Fraser,http://www.parl.gc.ca/Parliamentarians/en/members/sean-fraser(242296)
4778309,ca.proc.d.2019-05-07.10609241,2019-05-07,26c8b0bc-42d4-4db5-bf7d-1e1544c7b4b5,218764,"Mr. Dan Albas (Central Okanagan—Similkameen—Nicola, CPC)",,Oral Questions,Natural Resources,,"Mr. Speaker, throughout Canada, people are suffering because of the failures of the Liberal government. Over and over again, it has taken actions that raise the price of gas, which is deepening the Liberal affordability crisis. In my province, we are forced to rely on American fuel because of the failure by the government to approve the Trans Mountain pipeline. It is time to stop punishing Canadians. 
When will the government revoke its carbon tax and approve the pipelines we need to ensure that Canadian fuels can get to consumers affordably?",Conservative,Central Okanagan—Similkameen—Nicola,Dan Albas,http://www.parl.gc.ca/Parliamentarians/en/members/dan-albas(218764)
4778310,ca.proc.d.2019-05-07.10609244,2019-05-07,811a7b9a-4be5-4f9a-a302-088cb204bfba,241625,"Hon. Amarjeet Sohi (Minister of Natural Resources, Lib.)",,Oral Questions,Natural Resources,,"Mr. Speaker, if the hon. member and his party were really serious about moving forward on the Trans Mountain pipeline process in the right way, they would not have voted to de-fund and kill a process that will get us to a decision. 
We are moving forward on this process with meaningful consultation with indigenous communities. We are engaged with them, we are offering accommodation on the outstanding issues and we are scheduled to make a decision on this. Our hope is to make a decision on this project by June 18.",Liberal,Edmonton Mill Woods,Amarjeet Sohi,http://www.parl.gc.ca/Parliamentarians/en/members/amarjeet-sohi(241625)
4778311,ca.proc.d.2019-05-07.10609247,2019-05-07,ad4032f2-6bb1-497b-b146-f321cfb71ba9,218016,"Hon. Pierre Poilievre (Carleton, CPC)",,Oral Questions,The Environment,,"Mr. Speaker, when we first raised concerns about the carbon tax, the Prime Minister said, “Don't worry, look how successful it has been in British Columbia.” Then he travelled there and said that $1.69-a-litre gas is exactly what we want. Now British Columbia has the highest gas prices in the history of North America. 
Is this what the Prime Minister wanted to replicate when he announced his new carbon tax?",Conservative,Carleton,Pierre Poilievre,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-poilievre(218016)
4778312,ca.proc.d.2019-05-07.10609251,2019-05-07,d05df46d-aa51-4084-89b7-cb5f95ba0652,242296,"Mr. Sean Fraser (Parliamentary Secretary to the Minister of Environment and Climate Change, Lib.)",,Oral Questions,The Environment,,"Mr. Speaker, I trust that the hon. member knows that our plan to put a price on pollution simply does not apply in British Columbia, because it implemented its own plan several years back.
What I am curious about is whether the hon. member, like his Conservative colleagues, is misleading Canadians by refusing to advise them that, in fact, they can claim the climate action incentive? I am also curious about whether the hon. member will be claiming his own climate action incentive, which is going to put $307 in the pockets of an average family of four in Ontario? The fact is, for 80% of Canadians, they can expect to have more money in their pockets after this plan is implemented. I do not know why he is campaigning on a promise to take that money away.",Liberal,Central Nova,Sean Fraser,http://www.parl.gc.ca/Parliamentarians/en/members/sean-fraser(242296)
4778313,ca.proc.d.2019-05-07.10609255,2019-05-07,ad4032f2-6bb1-497b-b146-f321cfb71ba9,218016,"Hon. Pierre Poilievre (Carleton, CPC)",,Oral Questions,The Environment,,"Mr. Speaker, actually, the federal carbon tax rules do apply in British Columbia, because if the province wanted to cancel its carbon tax, the Prime Minister would reimpose it. Furthermore, he has used the Liberal carbon tax from B.C. as the model for the whole country, where the tax will rise another 250%.
Why will he not admit that the consequence will be the same right across the country as it has been in B.C.: $1.80-a-litre taxes on their gas and higher prices for Canadian families?",Conservative,Carleton,Pierre Poilievre,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-poilievre(218016)
4778314,ca.proc.d.2019-05-07.10609259,2019-05-07,d05df46d-aa51-4084-89b7-cb5f95ba0652,242296,"Mr. Sean Fraser (Parliamentary Secretary to the Minister of Environment and Climate Change, Lib.)",,Oral Questions,The Environment,,"Mr. Speaker, the hon. member is using twisted logic in an attempt to mislead Canadians, which should not be surprising, because the only climate plan the Conservatives put forward has been to misrepresent our plan, because they simply do not have one of their own. 
The fact of the matter is that people do not have to take my word for it. The Parliamentary Budget Officer confirmed that eight out of 10 Canadian families who are subject to the federal backstop will have more money in their pockets after the climate action incentive. It is disappointing in the extreme that the Conservatives will not put forward a plan of their own and instead are campaigning on a commitment to take money away from their constituents.",Liberal,Central Nova,Sean Fraser,http://www.parl.gc.ca/Parliamentarians/en/members/sean-fraser(242296)
4778315,ca.proc.d.2019-05-07.10609261,2019-05-07,f1ca301b-cd67-48b5-9dd4-0f6c2af5454e,217268,"Ms. Karine Trudel (Jonquière, NDP)",,Oral Questions,International Trade,,"Mr. Speaker, last year, the Prime Minister visited Saguenay to offer reassurance to aluminum workers about Trump's protectionism. One year later, the tariffs are still in place, and the new Canada-United States-Mexico agreement will not eliminate them.
 Yesterday, the municipal council of the City of Saguenay passed a motion demanding that the tariffs be lifted. The NDP's position is clear. The agreement must not be ratified until the tariffs are lifted. 
Can the government confirm today, before the House, that it will not ratify the agreement until the tariffs are lifted?",New Democratic Party,Jonquière,Karine Trudel,http://www.parl.gc.ca/Parliamentarians/en/members/karine-trudel(217268)
4778316,ca.proc.d.2019-05-07.10609265,2019-05-07,014bf6ed-9176-4fbd-8f35-48bb8c579ff0,248633,"Mr. Robert Oliphant (Parliamentary Secretary to the Minister of Foreign Affairs, Lib.)",,Oral Questions,International Trade,,"Mr. Speaker, the illegal and unjustified U.S. tariffs on Canadian steel and aluminum have to be lifted. That is a message we are delivering to the U.S. constantly, and it is working. Both Republicans and Democrats in the U.S. Congress have called for the removal of these tariffs. Senator Chuck Grassley, the Republican chairman of the senate finance committee, said recently in The Wall Street Journal that the U.S. administration should “take the lead by promptly lifting tariffs on steel and aluminum from Canada and Mexico”.",Liberal,Don Valley West,Rob Oliphant,http://www.parl.gc.ca/Parliamentarians/en/members/rob-oliphant(248633)
4778317,ca.proc.d.2019-05-07.10609268,2019-05-07,0f7e3c8d-e579-44c0-b8b7-202b425758e4,246444,"Ms. Tracey Ramsey (Essex, NDP)",,Oral Questions,International Trade,,"Mr. Speaker, I do not know what the Liberals' definition of “working” is. The Liberals promised to defend the Canadian steel industry when they signed the new NAFTA, but the number of layoffs we have seen over the past six months tell a different story. There were 12 layoffs at Nova Tube in Montreal, 50 layoffs at Iavaco Rolling Mills in Ontario, 228 layoffs at EVRAZ in Calgary and 230 layoffs at Tenaris in Sault Ste. Marie.
These are not just numbers. These are real people, and they are struggling to make ends meet. How many more Canadians will have to lose their jobs before the Liberals take action to end Trump's tariffs on steel?",New Democratic Party,Essex,Tracey Ramsey,http://www.parl.gc.ca/Parliamentarians/en/members/tracey-ramsey(246444)
4778318,ca.proc.d.2019-05-07.10609271,2019-05-07,8908cde5-7474-4d2a-8c50-d05da5ee0712,214493,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",,Oral Questions,International Trade,,"Mr. Speaker, we have been very clear in supporting steel and aluminum workers. We took immediate action when unjust and unfair tariffs were imposed by the Americans. It was dollar-for-dollar retaliation. We also introduced safeguards. Above and beyond that, we introduced a $2-billion support package for steel and aluminum workers.
We are going to continue to support those in the sector for years to come. We have their backs.",Liberal,Mississauga—Malton,Navdeep Bains,http://www.parl.gc.ca/Parliamentarians/en/members/navdeep-bains(214493)
4778319,ca.proc.d.2019-05-07.10609273,2019-05-07,105e8cbe-daea-4eb6-83fe-e5294dc5c844,242900,"Mr. Ken McDonald (Avalon, Lib.)",,Oral Questions,Housing,,"Mr. Speaker, by introducing Canada's first-ever national housing strategy, this government has demonstrated an unprecedented commitment to giving more Canadians a place to call home. Since taking office in 2015, we have invested more than $7 billion in housing and have helped more than one million Canadians find safe, affordable places to call home.
 Could the minister responsible for housing tell the House how the recent agreement between Canada and Newfoundland and Labrador will help more people across our province have access to affordable and dignified housing?",Liberal,Avalon,Ken McDonald,http://www.parl.gc.ca/Parliamentarians/en/members/ken-mcdonald(242900)
4778320,ca.proc.d.2019-05-07.10609294,2019-05-07,d67a49c2-65bd-411e-8bb4-29ff759c5829,214003,"Hon. Jean-Yves Duclos (Minister of Families, Children and Social Development, Lib.)",,Oral Questions,Housing,,"Mr. Speaker, I want to thank the member for Avalon for his hard work.
We believe that every Canadian should have access to a safe and affordable home. That is why we were so proud in November 2017 to introduce the first-ever national housing strategy, which is going to lift half a million Canadian families out of housing conditions that are unsafe or unaffordable.
That is why we were proud to sign, just a few weeks ago, an agreement with the Province of Newfoundland and Labrador for $270 million, which will give the province more help to lift more people in the province out of housing conditions that are unacceptable in 2019.",Liberal,Québec,Jean-Yves Duclos,http://www.parl.gc.ca/Parliamentarians/en/members/jean-yves-duclos(214003)
4778321,ca.proc.d.2019-05-07.10609298,2019-05-07,e277e13e-59ec-425f-a957-eb5e54d8cb62,234316,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",,Oral Questions,Carbon Pricing,,"The Liberal carbon tax imposed by the current government has a direct and tangible impact on the cost of transportation.
In practical terms, that means that Quebec families are paying more for fruits, vegetables and other groceries because transportation in Canada costs more. That is the reality. What is more, the Liberal carbon tax is doing nothing to lower greenhouse gas emissions.
Do the Liberals understand that their tax is a fiscal measure not an environmental one? ",Conservative,Louis-Saint-Laurent,Gérard Deltell,http://www.parl.gc.ca/Parliamentarians/en/members/gerard-deltell(234316)
4778322,ca.proc.d.2019-05-07.10609303,2019-05-07,d05df46d-aa51-4084-89b7-cb5f95ba0652,242296,"Mr. Sean Fraser (Parliamentary Secretary to the Minister of Environment and Climate Change, Lib.)",,Oral Questions,Carbon Pricing,,"Mr. Speaker, on his final point, I direct the member to the decision of the Saskatchewan Court of Appeal. It confirmed that because revenues go directly to residents, this is a regulatory charge and not a tax.
With respect to his allegation that the cost of goods and services is going to somehow increase, again I will refer to the Parliamentary Budget Officer's report. The Parliamentary Budget Officer corrected certain Conservative MPs by pointing out that his analysis factored in goods and services. He confirmed that eight out of 10 Canadian families would have more money in their pockets after the year had ended.
This plan is going to have a meaningful impact on emissions and make families better off. It is disappointing that the Conservatives will not do the right thing and are campaigning to take money from their constituents.",Liberal,Central Nova,Sean Fraser,http://www.parl.gc.ca/Parliamentarians/en/members/sean-fraser(242296)
4778323,ca.proc.d.2019-05-07.10609306,2019-05-07,e277e13e-59ec-425f-a957-eb5e54d8cb62,234316,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",,Oral Questions,Carbon Pricing,,"Mr. Speaker, it is all very interesting to hear about Saskatchewan, but my question was about Quebec.
Speaking of which, Quebec's experience has shown that carbon pricing does nothing to lower greenhouse gas emissions. A report tabled by the Premier of Quebec a few months ago shows that Quebec's carbon exchange did nothing to lower greenhouse gas emissions in 2014, 2015, or 2016.
I will ask my question again. Will the Liberals finally understand that the Liberal carbon tax is a fiscal measure, not an environmental one?",Conservative,Louis-Saint-Laurent,Gérard Deltell,http://www.parl.gc.ca/Parliamentarians/en/members/gerard-deltell(234316)
4778324,ca.proc.d.2019-05-07.10609308,2019-05-07,d05df46d-aa51-4084-89b7-cb5f95ba0652,242296,"Mr. Sean Fraser (Parliamentary Secretary to the Minister of Environment and Climate Change, Lib.)",,Oral Questions,Carbon Pricing,,"Mr. Speaker, I find the hon. member's fascination with our plan curious, since he knows that it simply does not fly in Quebec. One thing I can confirm is that Quebecers know that climate change is real. They believe that we have an obligation and an opportunity to do something about it.
We know what the solutions are in facing the greatest challenge of our time. We know that the most effective thing we can do to transition to a low-carbon economy is to put a price on pollution and return revenues to Canadian families.
If members do not believe me, they can look to Mark Cameron, Stephen Harper's former director of policy, or Preston Manning. They could even look to Doug Ford's chief budget adviser, who actually testified to that in the Senate in 2016.
This time—",Liberal,Central Nova,Sean Fraser,http://www.parl.gc.ca/Parliamentarians/en/members/sean-fraser(242296)
4778325,ca.proc.d.2019-05-07.10609309,2019-05-07,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Carbon Pricing,,The hon. member for Chilliwack—Hope.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778326,ca.proc.d.2019-05-07.10609310,2019-05-07,a2d5c8bf-d42e-4b53-be9e-70af2a6fe169,217370,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",,Oral Questions,Carbon Pricing,,"Mr. Speaker, people in my riding are paying over $1.50 a litre for gasoline today, with prices nearing $1.80 in metro Vancouver. These prices are fuelled by the government's insistence on a carbon tax and the Liberals' inability to get the Trans Mountain pipeline expansion built. These high gas prices are making one of the most unaffordable regions in North America even more expensive. When the Prime Minister was asked about gas prices like these, he said this is “exactly what we want”.
Why does the Prime Minister continue to celebrate every time the price at the pump goes up, leaving Canadian families with less money in their pockets?",Conservative,Chilliwack—Hope,Mark Strahl,http://www.parl.gc.ca/Parliamentarians/en/members/mark-strahl(217370)
4778327,ca.proc.d.2019-05-07.10609315,2019-05-07,d05df46d-aa51-4084-89b7-cb5f95ba0652,242296,"Mr. Sean Fraser (Parliamentary Secretary to the Minister of Environment and Climate Change, Lib.)",,Oral Questions,Carbon Pricing,,"Mr. Speaker, I have been taking questions in this chamber for a number of months from the Conservatives, and not once have they asked us a question that indicated they were willing to do more to protect our environment.
The fact is that climate change is an existential threat, not only to Canada but to the entire world community. The fact is that we have put forward a plan that has 50 measures that are going to combat climate change. 
The Conservatives are trying to grab lightning and campaign on misinformation that they think will pander to the masses. They do not have any ideas, so they mislead Canadians about ours. It is time they took climate change seriously, because that is what Canadians want us to do.
With respect to our plan, we know it is going to leave them—",Liberal,Central Nova,Sean Fraser,http://www.parl.gc.ca/Parliamentarians/en/members/sean-fraser(242296)
4778328,ca.proc.d.2019-05-07.10609318,2019-05-07,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Carbon Pricing,,The hon. member for Chilliwack—Hope.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4778329,ca.proc.d.2019-05-07.10609319,2019-05-07,a2d5c8bf-d42e-4b53-be9e-70af2a6fe169,217370,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",,Oral Questions,Carbon Pricing,,"Mr. Speaker, the Liberal member has just made it clear that he thinks consumers in my riding, the people who have to drive to work, drive to school, drive their parents to doctors' appointments, need to pay more. 
I have news for him. I do not work for wealthy Liberal elites who have money to just throw around at high gas prices. Every extra dollar that my constituents spend at the pump comes out of their pockets—",Conservative,Chilliwack—Hope,Mark Strahl,http://www.parl.gc.ca/Parliamentarians/en/members/mark-strahl(217370)
4778330,ca.proc.d.2019-05-07.p5889470,2019-05-07,,,,intervention,Oral Questions,Carbon Pricing,," Oh, oh!",,,Some hon. members,
4778331,ca.proc.d.2019-05-07.10609321,2019-05-07,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Carbon Pricing,,"Order. Order on both sides. I am sorry. Members know they cannot be heckling throughout question period and then insist on the application of the rules strictly toward somebody else. Let us have the conclusion of the question.
Order. I asked both sides to come to order. The member for Newmarket—Aurora will also come to order. No more outbursts from him.
The hon. member for Chilliwack—Hope.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
