basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4778756,ca.proc.d.2019-05-09.10617469,2019-05-09,95ed53a7-7538-4c0f-85a4-64af76065f95,218942,"Mr. Don Davies (Vancouver Kingsway, NDP)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, the 2015 Liberal platform promised “...new funding to help Indigenous communities promote and preserve Indigenous languages and cultures.“ However, we note that there is no base funding committed in the bill before us. Unlike the Official Languages Act, the bill contains no federal obligation to fund indigenous languages and no reliable support for indigenous participation in multi-party agreements.
I will note the testimony of Aluki Kotierk from Nunavut Tunngavik, who said:
 On the content of the bill, there are a number of central weaknesses, including that the bill does not contain any funding commitments.... Unlike Nunavut's Official Languages Act, Bill C-91 contains no actual rights or duties respecting the delivery of federal services in lnuktut. The bill does not ensure that essential services and programs required for a healthy Inuit population and a prosperous northern economy, such as education, health and the administration of justice, will be available in lnuktut where numbers warrant it. 
 ln short, with the greatest respect for the intentions behind it, Bill C-91 is largely a symbolic effort. 
I wonder if my hon. colleague would respond to those critiques of the bill. ",New Democratic Party,Vancouver Kingsway,Don Davies,http://www.parl.gc.ca/Parliamentarians/en/members/don-davies(218942)
4778757,ca.proc.d.2019-05-09.10617493,2019-05-09,89dabae0-bc5d-4af0-babb-7104d4ee1742,219699,Hon. Larry Bagnell,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I am not sure if the member was here for my whole speech, but because this concern had been brought up by a previous speaker, I outlined the specifics of the funding. However, I will repeat them.
The funding is already taken care of in the most recent budget with a massive increase of $330 million over the next five years and $117 million after that. 
However, after the next five years, a future government could emasculate the program and the effectiveness of the bill by not providing funding. Therefore—and this does not happen often—we put a statutory requirement in the bill, paragraph 5(d), which reads: “establish measures to facilitate the provision of adequate, sustainable and long-term funding for the reclamation, revitalization, maintenance and strengthening of Indigenous languages”.
Therefore, by law, all future governments would have to continue the funding that is necessary to implement this bill. ",Liberal,Yukon,Larry Bagnell,http://www.parl.gc.ca/Parliamentarians/en/members/larry-bagnell(219699)
4778758,ca.proc.d.2019-05-09.10617517,2019-05-09,113d2f8f-bc0d-4db5-86e8-99f31c86216f,217810,"Mr. Martin Shields (Bow River, CPC)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I appreciate my colleague's information about the tremendous number of indigenous groups in his riding. He mentioned some of them, but he was unable to mention all of them. I would like to give him a chance to mention some of those so that they do not feel left out. I would like to give him a few more seconds to do that. ",Conservative,Bow River,Martin Shields,http://www.parl.gc.ca/Parliamentarians/en/members/martin-shields(217810)
4778759,ca.proc.d.2019-05-09.10617530,2019-05-09,89dabae0-bc5d-4af0-babb-7104d4ee1742,219699,Hon. Larry Bagnell,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I did want to mention the people in the Yukon more in depth, and I thank the member for allowing me this opportunity. 
The Gwich'in people in the north cover a massive area and are, as I said, dependent on caribou. In the national parks that we have created, there are caribou fences. Because this great tundra is immense, it is difficult to catch the caribou, so these fences were used to entrap them. 
As I mentioned, there is quite a difference between the Athapaskan and Tlingit languages. They are within a couple of days' walking distance from each other, can almost see each other over the mountains, but they cannot understand a word of what the other says—yet the Athapaskan people in the Yukon can understand some of the people all the way down as far as New Mexico. The Navaho are there, thousands of miles away. It is because of the migration that totally different people are adjacent to each other, yet they can relate to people thousands of miles away.
We also have, and I must give credit to various people, some very modern dance groups. Most of the first nations, for a long time, did not have a dance group, but now have some very modern dance groups that perform around the world. They are really bringing their culture back, with great credit to such groups as the Dakhká Khwáan Dancers and many others. ",Liberal,Yukon,Larry Bagnell,http://www.parl.gc.ca/Parliamentarians/en/members/larry-bagnell(219699)
4778760,ca.proc.d.2019-05-09.10617559,2019-05-09,d5585b98-faca-4796-a7ea-a48d007cd58e,242059,"Mr. Gary Anandasangaree (Parliamentary Secretary to the Minister of Canadian Heritage and Multiculturalism (Multiculturalism), Lib.)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I would like to thank my friend from Yukon for his in-depth knowledge on this issue.
There are 90 indigenous languages. According to UNESCO, 75% of them are on the verge of becoming extinct. I would like to get a sense from him whether the framework in Bill C-91 hopes to protect all indigenous languages or are we excluding any to his knowledge?",Liberal,Scarborough—Rouge Park,Gary Anandasangaree,http://www.parl.gc.ca/Parliamentarians/en/members/gary-anandasangaree(242059)
4778761,ca.proc.d.2019-05-09.10617571,2019-05-09,89dabae0-bc5d-4af0-babb-7104d4ee1742,219699,Hon. Larry Bagnell,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, we are certainly not planning on excluding any. It will be up to the indigenous people themselves. We are trying to facilitate them because we co-developed this with them.
 I am glad the member asked the question, because it reminds me that I forgot to mention something very important. Of course, there were consultations across the country. Previous speeches during this debate outlined the hundreds of meetings that took place, the details of which I do not know off the top of my head.
 However, in the Yukon consultation I was at, the chiefs made it very clear that this could not be a one size fits all. Each first nation and indigenous community has not only its own language, but its own way of learning. We have all different types of traditional indigenous governments in Yukon, so one size does not fit all.
 Therefore, this bill has been set up flexibly and the funding has to go to those first nations directly so they can implement it the way they know how. This way, with respect to the very important question the member asked, the languages of first nations will not be lost by trying to fit them into this one size fits all. Rather, they can implement their types of traditional learning, governance and societies and can bring back those languages.
As I said earlier, the indigenous people were so forward-thinking that they recorded some languages that for a while were extinct. With the types of funds that have been put into the bill and are statutorily required to remain into the future, they can bring them back to life. However, sadly that would not be the case for the Beothuk people, as a previous member mentioned.",Liberal,Yukon,Larry Bagnell,http://www.parl.gc.ca/Parliamentarians/en/members/larry-bagnell(219699)
4778762,ca.proc.d.2019-05-09.10617601,2019-05-09,f40d602c-1ae6-414e-bac3-23a2f31f1cdf,224989,"Ms. Linda Duncan (Edmonton Strathcona, NDP)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I would like to follow up on a question my colleague put to the hon. member. He raised the fact the TRC in a call to action specified that the government must finance the revitalization and protection of indigenous languages. The member responded that the law required that funding. However, the only place in the bill where there is anything about a provision of adequate sustainable funding is in the purposes.
 A purposes provision is not a duty or an obligation. Therefore, the only part of the bill that provides anything of any substance is the establishment of the commissioner. That is the only place where I can see there is an entity created and there are certain duties of the commissioner. However, what about a duty to directly provide support to indigenous peoples themselves for the revitalization of, establishment of and ability to speak their languages?",New Democratic Party,Edmonton Strathcona,Linda Duncan,http://www.parl.gc.ca/Parliamentarians/en/members/linda-duncan(224989)
4778763,ca.proc.d.2019-05-09.10617617,2019-05-09,89dabae0-bc5d-4af0-babb-7104d4ee1742,219699,Hon. Larry Bagnell,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, in my reading of the bill, both the part I quoted and the part the member mentioned, there is a statutory requirement to provide that funding. It would be very difficult for our government to not provide it. Obviously, we are going to provide it. We have already provided it in the budget, before the bill even comes into effect, and hundreds of projects are ongoing.
 However, as the member said, it is very important to protect this for future governments. In one particular case, which I will not mention, although it is not directly related to first nations, an entity that helps reform governments signed up and a particular government funded it for one dollar a year, so obviously nothing happened. That is why we are very strongly supporting the bill ensure the funding is referenced and would continue into perpetuity.",Liberal,Yukon,Larry Bagnell,http://www.parl.gc.ca/Parliamentarians/en/members/larry-bagnell(219699)
4778764,ca.proc.d.2019-05-09.10617640,2019-05-09,350c31fd-6260-4c63-bd17-0746cb6f4120,233807,"Hon. Jane Philpott (Markham—Stouffville, Ind.)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I am very pleased to rise today to speak to Bill C-91, an act respecting Indigenous languages.
As all members in the House know, indigenous issues are among the biggest challenges and the biggest opportunities facing our country. As we create together the space for indigenous peoples to be fully self-determining, with an improved quality of life, we must all work together, across party lines, in a non-partisan fashion.
It is in that spirit that I would like to thank the member of Parliament for Kamloops—Thompson—Cariboo for offering me this opportunity to speak as an independent member of Parliament on this important legislation.
The preamble, though not the body of Bill C-91, notes that:
 ....the Government of Canada is committed to implementing the United Nations Declaration on the Rights of Indigenous Peoples, which affirms rights related to Indigenous languages. 
Specifically, I would like to remind colleagues that article 13 speaks to the fact that: 
 Indigenous peoples have the right to revitalize, use, develop and transmit to future generations their histories, languages, oral traditions, philosophies, writing systems and literatures, and to designate and retain their own names for communities, places and persons. 
Article 14 goes on to talk about the fact that:
 Indigenous peoples have the right to establish and control their educational systems and institutions providing education in their own languages, in a manner appropriate to their cultural methods of teaching and learning.... 
 States shall, in conjunction with indigenous peoples, take effective measures, in order for indigenous individuals, particularly children, including those living outside their communities, to have access, when possible, to an education in their own culture and provided in their own language. 
Bill C-91 takes the very important step to establish an office for the commissioner of indigenous languages.
I want to use the time given to me today to highlight some amazing initiatives across the country by indigenous peoples for indigenous peoples to promote indigenous languages.
 I had the privilege of visiting many communities when I was minister of indigenous services, as well as when I was minister of health, and I want to share some of the wonderful initiatives I have witnessed.
Let us start in British Columbia.
 In British Columbia, it is estimated that there are approximately 30 different first nations languages, and close to 60 dialects are spoken. We cannot speak about first nations languages without remembering Kukpi7 Ron Ignace. Kukpi7 is the name for chief in the Secwepemc language of British Columbia. Kukpi7 Ron Ignace is certainly one of the champions of indigenous languages in his first nation in British Columbia.
Together with his wife, Marianne Ignace, who is a professor at Simon Fraser University, they have written an extraordinary book. This is a book that has been worked on for a lifetime. It is called Secwépemc People, Land, and Laws.
I had the opportunity to visit the community of Skeetchestn, where Kukpi7 Ignace is the chief. I heard the children signing and sharing together in their language, and it was inspiring.
Let me tell the story of Huu-ay-aht First Nations in British Columbia. It is among the Nuu-chah-nulth-speaking first nations. The Huu-ay-aht people have taken an incredible initiative as they continue to pursue and inspire others by their efforts to be fully self-determining. They have established a social services project that takes on a number of initiatives, particularly for children. They have decided to exercise their right to take on child and family services within the Huu-ay-aht First Nations, and they are specifically ensuring they do so in order to bring their children back to their community so they are raised in their language and culture.
Let us move a little east to the province Alberta.
 I want to tell my colleagues about the incredible work that is being done in Maskwacis, a region just outside of Edmonton. I had the privilege of being in this community when it announced the beginning of the Maskwacis Education Schools Commission. 
I was there with Grand Chief Willie Littlechild, who used to sit in this very House. He spoke about the incredible initiative that the Maskwacîs peoples had been able to undertake in order to start a school system of their own.
 Grand Chief Willie Littlechild had been raised in residential schools. He talked about how his language and his culture had been taken from him as he was taken away to one of the largest residential schools in our country. However, now the Maskwacis, which is a gathering of four Indian Act bands, have come together to start a schools commission in order to exercise self-determination. Their education system there is Cree based, based upon the language of their people and their way of teaching. The contents of their teaching are based in their Cree culture and in their language.
We will then go a little further east again to the lovely province of Saskatchewan. Many examples can be seen across Saskatchewan, but perhaps one of the highlights in my mind is when I had the privilege of visiting the Whitecap Dakota First Nation, an extraordinary community just outside the city of Saskatoon.
 While I was there, the chief showed me many things, but one of the most impressive was when we went to visit the Charles Red Hawk Elementary School. I met the woman who was the language teacher in that school. She gives Dakota language lessons to the children there. Their proudest moment was when a small group of children stood up spontaneously and asked me if they could sing O Canada to me in the Dakota language. It was a moment that is indelibly impressed on my mind. I saw the pride, not only of the children but of the elder who had taught them their language.
I want to then move to the wonderful province of Manitoba. I have spoken in the House before about the things that I have learned from the first nations of Manitoba as well as the Métis nation of Manitoba.
 However, today I want to share a conversation about the work of the Assembly of Manitoba Chiefs. The chiefs have been real leaders in one of the critical issues in our country, and that is the overrepresentation of indigenous children in care. They have highlighted the link between children being taken from their community into the foster care system and the loss of language that accompanies that. In fact, they have gone so far as to propose an act. It is called, the “bringing our children home act”. 
In that act, the Manitoba chiefs speak to the fact that “We are reclaiming, practising and promoting our responsibility to pass down our knowledge, language, culture, identity, values, traditions, and customs to our children.” 
This morning I had the opportunity to be in the indigenous affairs committee. A gentleman there had been in Manitoba and had experienced the foster care system. His name is Jeffry Nilles. I encourage people to look at the tape of his testimony in today's committee. He talked about what it meant to have been taken from his community, away from his family, about how he was shamed if he spoke in his language. It brought tears to our eyes as we heard about the moments he was treated cruelly because he naturally went to his native language and was punished for doing so. Now he is a man who is proud of the language of his peoples, but it has taken him some time to get there.
I will move further east again to the northern part of the province of Ontario. I would like to highlight in particular the extraordinary community of Fort Albany First Nation. I want to highlight a gentleman there who has been a real inspiration to me. His name is Edmund Metatawabin. Perhaps many members have had the opportunity to meet Edmund.
Edmund wrote a wonderful book, Up Ghost River, which had a big impact on my life. He talks about the role of residential schools. In fact, his book is an account of his residential school experience. He talks about the trauma of being separated from his language and his lineage, when he was forbidden to speak his language. He talks about the disastrous results that have ensued because languages and customs were suppressed by residential schools.
 There is a good hint about the importance of indigenous languages in his book. Perhaps the most profound sentences in that book are when Edmund Metatawabin says, “There is no concept of justice in Cree culture. The nearest word is kintohpatatin.” He says that this, “loosely translates to “you've been listened to.”” Metatawabin writes, “Kintohpatatin is richer than justice—really it means you've been listened to by someone compassionate and fair, and your needs will be taken seriously.”
Metatawabin writes, “Kintohpatatin is richer than justice—really it means you've been listened to by someone compassionate and fair, and your needs will be taken seriously.”
That is a word I will never forget. It reminds me of the richness of a word and how much a particular culture can teach us just by showing us the words of its language, as well as how much that can mean to all of us.
Let me continue to travel across Ontario. This time we will come right down to the border of Ontario and Quebec, and in fact this community crosses into the United States as well. It is the community of Akwesasne. The community has an amazing leader in Grand Chief Abram Benedict. Here again I saw how language is so much a part of the pride of this community. 
I had the opportunity to visit for the first time the Mohawk immersion school there. This is a school in which elders have come together to teach the young people, who are the teachers. In turn, those teachers teach the children. People in that middle age group did not know their Mohawk language and had to learn it from the elders. Now they, as teachers, are passing it on to children. 
One of the things that impressed me at that school was that they had created their own teaching materials. They had taken children's books and adapted them so that the words were Mohawk. It was not just the words; the concepts, pictures, traditions and stories were appropriate for the Mohawk community. It is an extraordinary example, and one that needs to be recognized.
And now we travel to la belle province. Quebec is home to many first nations, but I am going to talk about just one of them, the Huron-Wendat Nation. Their leader, Grand Chief Konrad H. Sioui, is an extraordinary man.
 Konrad Sioui left quite an impression on me. He has many stories to share and knows much about his people's history and their places. He told me how those peoples named places, rivers and mountains. Where he lives, every place has a name in his language.
Across the country, many places have names that come from indigenous languages. Grand Chief Sioui talked about the importance of preserving those names in indigenous languages.
We know, for example, that the word Toronto comes from an indigenous language. It is believed that it comes primarily from a Mohawk name, tkaranto, which means “trees standing in the water”. Right here in the city of Ottawa, we know that the word Ottawa comes from the word adaawe from the Anishinabe language, which means “to buy”. Maybe we could sometimes think about the fact that our city has something to do with buying, but I will not spend too much time on that point.
Let us move along to some places in Quebec, since I was just discussing Quebec. Shawinigan is an Algonquin word that means “portage at the crest”. We then look at the northern part of Quebec, because we must not forget the north, where we find the amazing town of Kuujjuaq, which means “the great river” in Inuktitut.
We had better spend a bit of time in the Atlantic, although I know my time is running out. I want to talk about the incredible work of the Mi'kmaq in the Atlantic, and in particular their incredible education authority. The education authority is entirely led by the Mi'kmaq people and is called Mi'kmaw Kina'matnewey. I think the Mi'kmaq will forgive me for not getting that exactly right. I tried. We have often affectionately called this group “MK” because it is a little easier to say. 
This is an education authority designed by Mi'kmaq for Mi'kmaq children. It has been incredibly successful, and this is in no small part related to its commitment to the Mi'kmaq language. It has, in fact, created an online talking dictionary, so that people can now find Mi’kmaq words online. There are now 6,000 or more Mi'kmaq words in this online talking dictionary. It offers language classes using the Internet, and video conference facilities have been set up so day cares throughout the region can teach Mi'kmaq to their children.
I was happy to hear that St. Francis Xavier University has now delivered its first program in the Mi'kmaq language.
While we are in the Atlantic, let us move north to Labrador and talk about Nunatsiavut, which is one of the four land claim regions of the Inuit Nunangat. The commitment of Inuit leaders in this country to the revitalization, maintenance and promotion of Inuktitut is something extraordinary. Inuit speak regularly about how Inuktitut is at the core of Inuit identity, spiritual beliefs and relationships to the land, as well as their world view and culture. It is fundamental to Inuit self-determination. I witnessed this myself when I went to meetings of the Inuit-Crown Partnership Committee, which are all translated into Inuktitut.
However, I should note that the Inuit do not support Bill C-91, and it is important for us to recognize that. The Inuit Tapiriit Kanatami organization, the ITK, hopes to see the bill amended to include both an annex that addresses Inuktitut as a distinct language and provisions allowing Inuktitut speakers to access federal public services in their language.
There is an impact when those services are not available. I saw it myself in relation to health. People said that tuberculosis, for instance, was not recognized quickly enough because there was no health care provider who spoke Inuktitut and could take a proper patient history. This is an important reality.
Time does not permit me to tell members about the things I observed in wonderful places like the Northwest Territories and Yukon. There are many examples of people working to revive indigenous languages.
It is my intention to support the bill, but more work needs to be done on this issue. This work should be continued in the next Parliament by those who have the privilege of returning to this place.
I had the privilege of learning an indigenous language when I lived in the country of Niger, in west Africa. I became moderately fluent in the Hausa language. The Hausa people have a saying:
[Member spoke in Hausa]
[English]
This means “silence, too, is speech”. Let us not, any of us, be silent on this matter, on the need to revitalize, maintain and promote indigenous languages. Let us recall that the United Nations Declaration on the Rights of Indigenous Peoples lays out minimum standards for the survival, well-being and dignity of indigenous peoples.
The right to use, develop and transmit indigenous languages to future generations is nothing less than a matter of survival. The duty to recognize and affirm this right rests on us all.",Independent,Markham—Stouffville,Jane Philpott,http://www.parl.gc.ca/Parliamentarians/en/members/jane-philpott(233807)
4778765,ca.proc.d.2019-05-09.10617919,2019-05-09,634edc34-ea0d-406f-ade1-eeec6c5bad04,220107,"Mr. Adam Vaughan (Parliamentary Secretary to the Minister of Families, Children and Social Development (Housing and Urban Affairs), Lib.)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I thank the member opposite for her profile of the transformations that are taking place across the country. They can only lead all of us, but more specifically the nations she referred to, to a much better place and a much better future.
A Mohawk elder once walked me through an analogy. One of the great challenges we have in undoing colonialism and the racism attached to it is that the process of creating the challenges we find ourselves facing was a complex and very aggressive one. If the movement out of this is too simplified and too aggressive in return, it could lead to even more problems. In other words, colonialism is about rules, and layers and layers of more rules may create even more damage if we are not careful about how we transform the system.
One of the issues raised around this and referenced by the ITK is the notion that indigenous languages should be attached to geography, which was delineated through colonial map-making, and that the primacy of one language over another should be assigned based on geography.
The member opposite referenced that the name Toronto comes from “tkaranto”. It is a Mohawk word, but the treaty is held by the Mississaugas. At the time Toronto was named, the Huron-Wendat had care of the land. There are complexities in the way communities are nomadic. There are complexities in the ways colonialism is layered through generations. There are complexities in the way indigenous people hold and share land, nation to nation to nation, without our even being present.
In light of that, does the member opposite favour a geographic, territorial and map-making approach to language preservation, or should language preservation be based on the people who speak a language and the patterns they create for themselves?",Liberal,Spadina—Fort York,Adam Vaughan,http://www.parl.gc.ca/Parliamentarians/en/members/adam-vaughan(220107)
4778766,ca.proc.d.2019-05-09.10617962,2019-05-09,350c31fd-6260-4c63-bd17-0746cb6f4120,233807,Hon. Jane Philpott,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I want to thank the member opposite for his concern for this issue. The simplest answer to his question would be to say that it is not up to me. The answer is, in fact, up to indigenous peoples, be they first nations, be they from the Métis nation, be they Inuit, to determine for themselves. That is, of course, the definition of self-determination, one of the most fundamental rights of indigenous peoples.
It may, in fact, be that different indigenous peoples may answer the question differently in terms of whether it is a geographic decision or whether there is a cultural or historic basis for the decision. It is very important that we in this place unleash the decision-making process and allow it to be free to be where it belongs, which is in the hands of first nations, Inuit and Métis peoples. 
That is why I take so very seriously the concerns raised by people like Natan Obed, the president of the Inuit Tapiriit Kanatami, for whom I have the deepest respect. They say that we need to listen.
I have acknowledged that I will be supporting this bill, but I think there are pieces missing, and I think we have to listen to the requests. As much as possible, we have to work side by side, indeed be led by indigenous peoples, to know how we as settlers and as partners working together can support this critical right.",Independent,Markham—Stouffville,Jane Philpott,http://www.parl.gc.ca/Parliamentarians/en/members/jane-philpott(233807)
4778767,ca.proc.d.2019-05-09.10618001,2019-05-09,f40d602c-1ae6-414e-bac3-23a2f31f1cdf,224989,"Ms. Linda Duncan (Edmonton Strathcona, NDP)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, of course the hon. member had the privilege, as a former minister with several portfolios, to travel to those communities. It is indeed a great privilege to go into those communities, hear those languages spoken and see the support for their children. Of course, they have to have go-betweens because there are whole generations that were robbed of their language and culture because of residential schools and the sixties scoop.
The member mentioned that she is going to support the bill, yet she has problems with it. My concern about that is whether there has been genuine consultation and accommodation for first nations if we say that it was all very interesting but we are going to pass the bill anyway and maybe, someday, somebody might table a new bill.
 For several of the bills that have come through this place, I and some of my colleagues have taken time allotted out of our own budgets to translate them. I find it stunning that we are bringing forward an indigenous languages bill, yet the government of the day did not take the time to make that bill available in at least some of the indigenous languages. I wonder if the member agrees with me that we need to do more than from time to time have somebody stand up in this House and speak in an indigenous language because they happen to be indigenous or to be learning an indigenous language. 
Is there more that this place needs to do to genuinely act on truth and reconciliation and the UNDRIP on languages and culture? ",New Democratic Party,Edmonton Strathcona,Linda Duncan,http://www.parl.gc.ca/Parliamentarians/en/members/linda-duncan(224989)
4778768,ca.proc.d.2019-05-09.10618056,2019-05-09,350c31fd-6260-4c63-bd17-0746cb6f4120,233807,Hon. Jane Philpott,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I commend the hon. member for her passion on this incredibly important issue.
The simple answer to her question is absolutely. Absolutely, there is more that we can and must do to continue to walk the talk, as it were, in terms of the promotion of indigenous languages.
I would acknowledge that we have come some distance. I was thrilled to hear during debate this morning that not only was the indigenous language of Cree spoken, but in fact, for the very first time, a question by one of my colleagues and the answer to that question were given in the Cree language. That is something to be celebrated, and we need to see more of that.
My colleague, the member for Vancouver Granville, speaks the language of Kwak'wala. I am not sure if I am saying that exactly right either. However, she talked about the fact that she might be able, in this House, to speak in her language, but we would need to provide interpretation.
I really like the member's idea about putting this bill in an indigenous language. It is not too late to do that. I would join others in this place in calling upon the Department of Indigenous Services to take the time to make sure they get it right, to work with first nations, Inuit and Métis to make sure this is ultimately, sooner rather than later, translated into at least a few of the languages it is seeking to preserve.",Independent,Markham—Stouffville,Jane Philpott,http://www.parl.gc.ca/Parliamentarians/en/members/jane-philpott(233807)
4778769,ca.proc.d.2019-05-09.10618080,2019-05-09,113d2f8f-bc0d-4db5-86e8-99f31c86216f,217810,"Mr. Martin Shields (Bow River, CPC)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I appreciated my colleague's speech and listening to her specific examples.
One of the things about being at the committee is that we had people from Michif come and talk with us at the committee. Their concern was that they were not consulted. We heard of others at the school level who were very concerned about the amount of consultation with people who are trying to support the languages. There was no consultation with the people who are actually working with indigenous languages and are providing those services. They are feeling that they were not consulted and that the money will not flow to them. They are very concerned about the bureaucracy at those levels. 
I know you have alluded to it a bit in your speech. Maybe you could respond to that concern.",Conservative,Bow River,Martin Shields,http://www.parl.gc.ca/Parliamentarians/en/members/martin-shields(217810)
4778770,ca.proc.d.2019-05-09.10618097,2019-05-09,16c839d3-0183-4ed6-892a-8d7bdc37c474,214972,The Assistant Deputy Speaker (Mr. Anthony Rota),,Government Orders,Indigenous Languages Act,,I would like to remind hon. members to refer their questions and comments through the Speaker and not directly to each other.,Liberal,Nipissing—Timiskaming,Anthony Rota,http://www.parl.gc.ca/Parliamentarians/en/members/anthony-rota(214972)
4778771,ca.proc.d.2019-05-09.10618103,2019-05-09,350c31fd-6260-4c63-bd17-0746cb6f4120,233807,Hon. Jane Philpott,,Government Orders,Indigenous Languages Act,,"Mr. Speaker, his question raises a fundamental and important issue that members of the House need to consider. 
In the development of legislation, particularly legislation that is entirely devoted to an issue that affects indigenous peoples, we need to find a way as legislators to ensure it meets the expectations of indigenous peoples, that it recognizes the rights of indigenous peoples and that it is inspired and led as much as possible by indigenous peoples.
There has been progress over the last number of years. I have heard some people talk about the fact that there was not adequate co-development on this bill and that some bills had done better than others. We can do much better yet. It is not possible to consult all 1.7 million indigenous peoples in the country on all legislation that comes forward, but we can find better mechanisms to reach communities so we do not hear in committee in years to come that people felt they did not have an opportunity to provide input on it.
I challenge all members, especially as we look to the fact that there will be a new Parliament after October or November, and those who may have the privilege to sit in this place in years to come to work together in a co-operative, non-partisan way to really study what co-development legislation looks like. How can we address the importance of ensuring people have the opportunity to contribute so they will come to committee and tell us they have a way to contribute. That is our responsibility.",Independent,Markham—Stouffville,Jane Philpott,http://www.parl.gc.ca/Parliamentarians/en/members/jane-philpott(233807)
