basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4781781,ca.proc.d.2019-05-31.10668012,2019-05-31,02c2cb20-f27d-46a5-8e78-ab4b405bf07b,214864,The Deputy Speaker,,Oral Questions,Public Services and Procurement,,"Order. The hon. Parliamentary Secretary to the Minister of Innovation, Science and Economic Development.",Conservative,Simcoe North,Bruce Stanton,http://www.parl.gc.ca/Parliamentarians/en/members/bruce-stanton(214864)
4781782,ca.proc.d.2019-05-31.10668014,2019-05-31,17da20d7-35e1-4618-8c84-00a00dd88d4f,245470,"Mr. Rémi Massé (Parliamentary Secretary to the Minister of Innovation, Science and Economic Development, Lib.)",,Oral Questions,Public Services and Procurement,,"Mr. Speaker, our policy on industrial and regional benefits is our main tool for capitalizing on defence procurement to benefit Canadians. When we examine eligible transactions under this policy, we ensure that the technological level is equal to or greater than that of the project and that there are applications in Canadian industries.
As the firm stated, it did not get credit for its entire investment of $425 million in the facilities at Cavendish Farms. It said that it received approximately $40 million as a credit for meeting its obligations with respect to industrial and regional benefits under the contract for its Atlantic ships. Questions concerning this investment could—",Liberal,Avignon—La Mitis—Matane—Matapédia,Rémi Massé,http://www.parl.gc.ca/Parliamentarians/en/members/remi-masse(245470)
4781783,ca.proc.d.2019-05-31.10668177,2019-05-31,02c2cb20-f27d-46a5-8e78-ab4b405bf07b,214864,The Deputy Speaker,,Oral Questions,Public Services and Procurement,,Order. The hon. member for Nunavut.,Conservative,Simcoe North,Bruce Stanton,http://www.parl.gc.ca/Parliamentarians/en/members/bruce-stanton(214864)
4781784,ca.proc.d.2019-05-31.10668016,2019-05-31,3c3175ff-595b-4f50-a58d-b41cd7b5b100,214600,"Hon. Hunter Tootoo (Nunavut, Ind.)",,Oral Questions,Indigenous Affairs,,"Mr. Speaker, my question is for the Minister of Indigenous Services. I have been proud to fight for the funding announced last fall for an addictions and trauma treatment centre for Nunavut. However, there are no youth-specific facilities in Nunavut. Our youth face long delays and often have to leave the territory for mental health treatment, if they are lucky.
 “Our Minds Matter”, a report issued by Nunavut's children and youth representative, states that our youth have rightly judged the current system to be inadequate and failing to meet their needs.
 Will the minister listen to the voices of our youth and give them access to the mental health services and supports they need and have a right to in their own territory?",Independent,Nunavut,Hunter Tootoo,http://www.parl.gc.ca/Parliamentarians/en/members/hunter-tootoo(214600)
4781785,ca.proc.d.2019-05-31.10668020,2019-05-31,6f563895-ecb5-41c5-bcec-9c45d63bed5c,245285,"Hon. Seamus O'Regan (Minister of Indigenous Services, Lib.)",,Oral Questions,Indigenous Affairs,,"Mr. Speaker, the hon. member knows that we work in partnership with the Government of Nunavut and Nunavut Tunngavik Incorporated to respond to the mental health needs of Inuit in the territory. We know that the national Inuit suicide prevention strategy is crucial to addressing that issue. That is why, in budget 2019, we will invest $50 million over 10 years to support it.
 We will continue to work with partners, including the hon. member, to respond to the mental health needs of Inuit in the territory.",Liberal,St. John's South—Mount Pearl,Seamus O'Regan,http://www.parl.gc.ca/Parliamentarians/en/members/seamus-oregan(245285)
4781786,ca.proc.d.2019-05-31.10668026,2019-05-31,62c4052f-dd41-418a-9b5b-1715c0baa84d,218322,Mr. Kelly McCauley,,Oral Questions,Indigenous Affairs,,"Mr. Speaker, I rise on a point of order arising from question period. The Minister of Environment and Climate Change had commented on the growth in foreign direct investment. I would like to table a report from the OECD, which shows that under the government, it has been negative $166 billion in direct investment since the Liberals came to power.",Conservative,Edmonton West,Kelly McCauley,http://www.parl.gc.ca/Parliamentarians/en/members/kelly-mccauley(218322)
4781787,ca.proc.d.2019-05-31.10668028,2019-05-31,02c2cb20-f27d-46a5-8e78-ab4b405bf07b,214864,The Deputy Speaker,,Oral Questions,Indigenous Affairs,,Does the hon. member for Edmonton West have the unanimous consent of the House to table this document?,Conservative,Simcoe North,Bruce Stanton,http://www.parl.gc.ca/Parliamentarians/en/members/bruce-stanton(214864)
4781788,ca.proc.d.2019-05-31.p5956645,2019-05-31,,,,intervention,Oral Questions,Indigenous Affairs,," Agreed.
 No.",,,Some hon. members,
4781789,ca.proc.d.2019-05-31.10668029,2019-05-31,d282a075-d49f-40b7-ab6d-64455eb9a5a8,229876,"Mr. Scott Simms (Coast of Bays—Central—Notre Dame, Lib.)",,Oral Questions,Points of Order,Statements by Members,"Mr. Speaker, on many occasions throughout the past couple of months, many people have commented on the level of decorum in question period. I do not want to add to that, but I want to talk about the level of decorum during Statements by Members, which precedes the most popular spot of the day in the House of Commons. 
First, I will show a level of decorum and apologize to the opposition whip if my intervention is interfering with his random yelling. 
During Statements by Members, we have one minute to discuss issues that we feel are important to our riding or certain individuals within our riding. Lately, I have noticed that some members are openly talking back and forth with each other in conversations, yelling and laughing. It may not be important to other members in the House, but it is important for the member who is giving the statement and for those who are either in the gallery or at home. Even if this is not important to other members, it certainly is important to someone.",Liberal,Coast of Bays—Central—Notre Dame,Scott Simms,http://www.parl.gc.ca/Parliamentarians/en/members/scott-simms(229876)
4781790,ca.proc.d.2019-05-31.10668031,2019-05-31,02c2cb20-f27d-46a5-8e78-ab4b405bf07b,214864,The Deputy Speaker,,Oral Questions,Points of Order,Statements by Members,"I thank the hon. member for Coast of Bays—Central—Notre Dame. It is certainly a good reminder. 
Members will know that from time to time the Chair does need to intervene when members are talking in the House when another member is recognized. Members will know that is against the Standing Orders, and we will do our best to police that. At the same time, it does require the participation of all hon. members to ensure that when members are recognized, they have the floor and other members should hold their comments until such time as they have the floor.",Conservative,Simcoe North,Bruce Stanton,http://www.parl.gc.ca/Parliamentarians/en/members/bruce-stanton(214864)
4781791,ca.proc.d.2019-05-31.10668034,2019-05-31,18e36567-4082-4ce3-a35b-d4aba65560ca,245291,"Hon. David Lametti (Minister of Justice and Attorney General of Canada, Lib.)",,Routine Proceedings,Federal Ombudsman for Victims of Crime,,"Mr. Speaker, pursuant to Standing Order 32(2), I have the honour to table, in both official languages, the 2016-17 annual report of the Office of the Federal Ombudsman for Victims of Crime.",Liberal,LaSalle—Émard—Verdun,David Lametti,http://www.parl.gc.ca/Parliamentarians/en/members/david-lametti(245291)
4781792,ca.proc.d.2019-05-31.10668036,2019-05-31,86a43c8a-1145-4984-af24-0fe651826173,246429,"Ms. Pam Damoff (Oakville North—Burlington, Lib.)",,Routine Proceedings,Petitions,Hate Propaganda,"Mr. Speaker, recently, the Prime Minister gave a speech in the House in which he said that “the days of spewing hatred and inciting violence...are over...We owe it to our kids, and we owe it to ourselves.”
Last July, I met with Ben Manion who wanted to talk to me about hate crimes and, in particular, white nationalist groups. Ben wanted a better Canada. I talked to Ben about presenting a petition, which I was very happy to sponsor, and would like to present that today. Ben is here with us to watch. It talks about the rise of white nationalist groups to meet, recruit and share hate propaganda. 
The petitioners call for a number of provisions, including in the Criminal Code and the Canadian Human Rights Act and to empower law enforcement, to allow the government to take action in dealing with these horrible white nationalist and hate groups. ",Liberal,Oakville North—Burlington,Pam Damoff,http://www.parl.gc.ca/Parliamentarians/en/members/pam-damoff(246429)
4781793,ca.proc.d.2019-05-31.10668058,2019-05-31,b37cad30-26f6-40c6-8e4c-dd3a0ba841bb,217477,"Mrs. Cheryl Gallant (Renfrew—Nipissing—Pembroke, CPC)",,Routine Proceedings,Petitions,Firearms,"Mr. Speaker, I am pleased to present a petition signed by Canadians from the ridings of Kootenay—Columbia, South Okanagan—West Kootenay, London—Fanshawe, Waterloo, London West, Regina—Wascana, Regina—Qu'Appelle and Regina—Lewvan.
The petitioners call on the House of Commons to respect the rights of law-abiding firearms owners and reject the Prime Minister's plan to waste taxpayer money studying a ban on guns that are already banned. ",Conservative,Renfrew—Nipissing—Pembroke,Cheryl Gallant,http://www.parl.gc.ca/Parliamentarians/en/members/cheryl-gallant(217477)
4781794,ca.proc.d.2019-05-31.10668073,2019-05-31,e7d4b944-1d3e-4f87-a7df-cdbd4fe7ca2b,246470,"Mr. Gord Johns (Courtenay—Alberni, NDP)",,Routine Proceedings,Petitions,Surf Guard Services,"Mr. Speaker, it is an honour to table a petition today, e-petition 2134, that was signed by 829 constituents from coastal British Columbia.
 The petitioners call on the government to reinstate the surf guard tower and surf guard services and extend the duration of the surf guard program to accommodate the growing number of emergencies as well as visitors at Long Beach in Pacific Rim National Park Reserve. They cite the amount of emergencies taking place at Long Beach in Pacific Rim National Park, including two fatalities: Nijin John died and Ann Wittenberg died in an incident on May 20, 2018. A rescue took place on March 26.
 Never mind that there are over a million visitors to Pacific Rim National Park, there have been no surf guard services and tower at Long Beach since the Conservative cuts in 2012. ",New Democratic Party,Courtenay—Alberni,Gord Johns,http://www.parl.gc.ca/Parliamentarians/en/members/gord-johns(246470)
4781795,ca.proc.d.2019-05-31.10668075,2019-05-31,51d4e050-d737-4879-bead-20a3b672a36c,218146,"Hon. Diane Finley (Haldimand—Norfolk, CPC)",,Routine Proceedings,Petitions,Physical Fitness,"Mr. Speaker, I am pleased to rise today to present an e-petition that I received from many Canadians.
 The petitioners call on the government to recognize physical fitness as a form of treatment for physical injury and mental health issues. They request that the government provide funding for gym memberships, personal training and physiotherapy to individuals suffering from mental illness or chronic life-altering disease or illness.",Conservative,Haldimand—Norfolk,Diane Finley,http://www.parl.gc.ca/Parliamentarians/en/members/diane-finley(218146)
4781796,ca.proc.d.2019-05-31.10668077,2019-05-31,53eb10e4-f8e7-4ef7-9448-b4a10ec1dba3,216366,"Mrs. Cathay Wagantall (Yorkton—Melville, CPC)",,Routine Proceedings,Petitions,Sex Selection,"Mr. Speaker, I have a huge number of petitions today from right across Canada.
 The petitioners indicate that a CBC documentary revealed that ultrasounds were being used in Canada to tell the sex of an unborn child so expectant parents could choose to terminate the pregnancy if the unborn child was a girl.
 An Environics poll found that 92% of Canadians believed sex-selected pregnancy terminations should be illegal. The Society of Obstetricians and Gynaecologists of Canada and the Canadian Association of Radiologists strongly oppose the non-medical use of fetal ultrasounds. Over 200 million girls are missing worldwide and this “gendercide” has created a global gender imbalance crisis, resulting in violence and human trafficking of girls. The three deadliest words in the world are, “It's a girl”. 
The petitioners therefore call upon Canada's Parliament to support legislation that would make sex selection illegal.",Conservative,Yorkton—Melville,Cathay Wagantall,http://www.parl.gc.ca/Parliamentarians/en/members/cathay-wagantall(216366)
4781797,ca.proc.d.2019-05-31.10668080,2019-05-31,ea197684-00f6-458f-a46b-5bea7db6f7f3,240374,"Mr. Daniel Blaikie (Elmwood—Transcona, NDP)",,Routine Proceedings,Petitions,Line Workers,"Mr. Speaker, I am pleased to rise today to table a petition, calling on a day to recognize the hard work of line workers across the country. They are often the first to respond to disasters, when they strike, whether they are floods or ice storms. They work long hours and in unsafe conditions to ensure people can get power restored to their homes and get their lives back on track. It takes a lot of good training and a high measure of dedication to the work they do, putting themselves in harm's way to help Canadians in difficult circumstances. ",New Democratic Party,Elmwood—Transcona,Daniel Blaikie,http://www.parl.gc.ca/Parliamentarians/en/members/daniel-blaikie(240374)
4781798,ca.proc.d.2019-05-31.10668082,2019-05-31,07cf5767-802c-406c-92a7-7dc92af79b40,242079,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Questions on the Order Paper,,"Mr. Speaker, I ask that all questions be allowed to stand.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(242079)
4781799,ca.proc.d.2019-05-31.10668085,2019-05-31,02c2cb20-f27d-46a5-8e78-ab4b405bf07b,214864,The Deputy Speaker,,Routine Proceedings,Questions on the Order Paper,,Is that agreed?,Conservative,Simcoe North,Bruce Stanton,http://www.parl.gc.ca/Parliamentarians/en/members/bruce-stanton(214864)
4781800,ca.proc.d.2019-05-31.p5956670,2019-05-31,,,,intervention,Routine Proceedings,Questions on the Order Paper,, Agreed.,,,Some hon. members,
4781801,ca.proc.d.2019-05-31.p5956671,2019-05-31,,,,stagedirection,Government Orders,"Budget Implementation Act, 2019, No. 1",,"The House resumed consideration of Bill C-97, An Act to implement certain provisions of the budget tabled in Parliament on March 19, 2019 and other measures, as reported (with amendment) from the committee, and of the motions in Group No. 1.",,,,
4781802,ca.proc.d.2019-05-31.10668091,2019-05-31,60df4944-d66b-4133-a348-2bcde37c8752,246261,"Hon. Maryam Monsef (Minister of International Development and Minister for Women and Gender Equality, Lib.)",,Government Orders,"Budget Implementation Act, 2019, No. 1",,"Mr. Speaker, it is a great privilege to rise on traditional territory that the Algonquin people have called home for generations upon generations to speak on Bill C-97, the budget implementation act, 2019, No. 1, and specifically about the amendments our government is putting forward for the national housing strategy act. We are enshrining into law the right to housing as a human right and requiring every future federal government to develop and maintain a national housing strategy and to be accountable to Canadians.
Since we formed government in 2015, we have stayed focused on a plan to grow the middle class and support those working hard to join it. That plan is working.
One million jobs have been created over the past three and a half years. Middle-class Canadians are paying lower taxes. The Canada child benefit has cut the child poverty rate in the country by 40%, and 825,000 Canadians are no longer living in poverty. More than one million families have a safe and affordable roof over their heads because of the investments our government has made in housing. That is 1,432 more families in my riding of Peterborough—Kawartha with that safe and affordable roof over their heads, we are just getting started.
In November 2017, we announced Canada's first-ever national housing strategy, a 10-year plan, with $40 billion invested, to give more Canadians a place to call home.
 The national housing strategy is built around the fact that housing is a human right. The strategy is grounded in the principles of inclusion, accountability, participation and non-discrimination. It will contribute to helping Canada meet its sustainable development goals by 2030, and affirms the commitment we made 40 years ago when we ratified the International Covenant on Economic, Social and Cultural Rights.
In budget 2019, we took our commitment to housing even further. We are investing an additional $10 billion in the rental construction financing initiative, which will help people who rely on rental and social housing to find more housing opportunities. We have introduced the first-time homebuyer incentive, which will help more Canadians achieve the dream of owning a home.
Thanks to these and other investments, the national housing strategy is now a 10-year, $55-billion plan, and we are seeing the fruits of our commitment in new and renewed housing units across the country.
Next year, the Canada housing benefit will come into effect. This is an additional $2,500 a year for low-income Canadians. It is a portable fund that will follow them wherever they choose to live to ensure they have greater access to affordable housing.
Our government's investments in housing are already at unprecedented levels. However, that is not the only reason the national housing strategy act represents such a historic step in giving more Canadians a place to call home. What makes the national housing strategy act truly transformational for Canadians is that it recognizes the human rights-based approach to housing that underlies the national housing strategy and enshrines it into law.
During the committee stage of Bill C-97, our government put forward significant amendments to recognize that the right to adequate housing was a fundamental human right, affirmed in international law. We recognize that housing is critical not just to the well-being of all Canadians, but to building sustainable, inclusive communities. We have ensured that Canada's first-ever national housing strategy is not also the last, by requiring that every future federal government develop and maintain a national housing strategy that takes into account the key principle of housing as a human right.
Today is a historic day for housing in Canada because we are introducing amendments to the national housing strategy act that will further entrench and protect the commitments we have already made. These amendments would ensure greater accountability and they would give vulnerable Canadians a greater voice in housing decisions that affect them.
The national housing strategy act also calls for the creation of a federal housing advocate, supported by the Canadian Human Rights Commission. Thanks to today's amendments, we are enhancing the advocate's role in identifying and researching systemic housing challenges. The advocate will report to the minister responsible for housing on these issues. Its recommendations will be tabled in Parliament, and the minister and the government will be required to respond.
The federal housing advocate will be able to consult with vulnerable Canadians, people with lived experience and experts to better understand the impact of housing need and homelessness.
The national housing strategy act would create a national housing council supported by CMHC, which will act as a focal point for housing policy discussions on the national housing strategy and will advise the minister on how to improve housing outcomes. With today's amendments, we are empowering the national housing council with even more freedom to support the federal housing advocate and to report on the findings to the minister responsible.
Today's amendments detail how the minister and the government will be required to report back to the House and to Canadians on the recommendations they receive. Simply stating that housing is a human right means nothing unless there are robust accountability and reporting mechanisms in place. With these amendments, we are doing precisely that.
These changes, to say nothing of the national housing strategy itself, came about as a result of cross-Canada consultations with thousands of people from all walks of life. Their stories, their experiences and their challenges, along with their expertise, provided us with a fuller understanding of the state of housing in Canada today.
 While I am proud to say that our investments have made a significant impact on giving more Canadians a place to call home, we recognize there is much more work to do. It is thanks to the community of stakeholders, of people with lived experience, those in housing need and experts, that we are able to take the historic steps we are taking today.
I have to take this opportunity to thank my constituents in Peterborough—Kawartha for their contributions to the housing strategy development process, the minister responsible for this file and, of course, the member for Spadina—Fort York, who is forever a champion for safe, affordable housing in Canada.
Today's amendments fulfill one of Canada's key international commitments. We are a signatory to the UN International Covenant on Economic, Social and Cultural Rights. As such, we have a responsibility to meet one of the covenant's core commitments: to progressively realize the right to adequate housing as part of an adequate standard of living for our citizens.
Today's amendments also take us further in fulfilling our promise to Canadians. When we were elected in 2015, we pledged to give more Canadians a place to call home. We promised to prioritize the needs of the most vulnerable people and communities. With the national housing strategy, and now with the national housing strategy act, we are fulfilling those promises. 
No other federal government has taken such a comprehensive, long-term approach to housing policy. Never before has a rights-based approach to housing been part of housing policy in this country. These are major milestones that will improve the lives of Canadians, now and for generations to come.
Personally speaking, when my family first moved to Peterborough, we did not have a place to call home. We lived in a shelter provided by the YWCA. We benefited from social housing soon after. It was having that access to safe, secure housing that allowed my family and me to put our lives back together and to feel like we have a place we can call home, and a community in which we belong.
On behalf of my family and so many millions of Canadians who have been transformed by access to housing services and by housing workers in this country, I would like to thank those who have come before us, those who have contributed to the national housing strategy and the national housing strategy act, the team that has developed this really smart approach to lifting Canadians out of poverty and creating a stronger middle class and, of course, every single member of the House who will rise in support of this transformational bill.",Liberal,Peterborough—Kawartha,Maryam Monsef,http://www.parl.gc.ca/Parliamentarians/en/members/maryam-monsef(246261)
4781803,ca.proc.d.2019-05-31.10668132,2019-05-31,62c4052f-dd41-418a-9b5b-1715c0baa84d,218322,"Mr. Kelly McCauley (Edmonton West, CPC)",,Government Orders,"Budget Implementation Act, 2019, No. 1",,"Mr. Speaker, obviously everyone in the House and all Canadians want all Canadians to be living in safe and secure housing. I have some questions on some of the finance issues.
The minister commented that the Liberals have invested $10 billion in housing so far, and $55 billion over 10 years. I asked the Parliamentary Budget Officer if he is able to locate this money, either spent or in the budget. His answer is no. Kevin Page, the former parliamentary budget officer, is now with the Institute of Fiscal Studies and Democracy, which wrote a report called “How Stable is the Foundation of the National Housing Strategy?” It stated that they have been able to find only $1.5 billion spent, not $10 billion, and over the next 10 years they can locate only $5.1 billion in the fiscal framework. The report goes on to say that the NHS looks simply like a “glossy document” that is accompanied by announcements and that “unfortunately, for now, the NHS is virtually nowhere to be seen in the federal fiscal framework.”
I ask, where is the money? Where is the $55 billion over 10 years that Kevin Page and the current Parliamentary Budget Officer say is nowhere to be found?",Conservative,Edmonton West,Kelly McCauley,http://www.parl.gc.ca/Parliamentarians/en/members/kelly-mccauley(218322)
4781804,ca.proc.d.2019-05-31.10668135,2019-05-31,60df4944-d66b-4133-a348-2bcde37c8752,246261,Hon. Maryam Monsef,,Government Orders,"Budget Implementation Act, 2019, No. 1",,"Mr. Speaker, I thank my colleague for his commitment to adequate housing in Canada. I would like to correct some of the numbers he shared. 
Since taking office, we have invested more than $7 billion in housing from coast to coast to coast. It is thanks to those investments that we have helped build more than 25,000 new housing units. We have repaired, renewed and renovated more than 165,000 additional housing units. That means that, in total, our investments have led to more than one million Canadians having a place to call home. This is much more than what my colleague suggested.
In my home town in Peterborough—Kawartha, where the vacancy rate for rental housing is 1.1%, over the past three and a half years 1,432 families have been able to find a safe and affordable roof over their heads. As Dr. Dawn Lavell-Harvard, an indigenous leader and a great woman in my community, said, housing is “more than just having a roof over your head”; it is a place to keep a family together. Our housing strategy is beginning to do just that.",Liberal,Peterborough—Kawartha,Maryam Monsef,http://www.parl.gc.ca/Parliamentarians/en/members/maryam-monsef(246261)
4781805,ca.proc.d.2019-05-31.10668140,2019-05-31,4c0122f7-7958-4cbd-b99e-9d70a4dca1e8,248383,"Mr. Pierre-Luc Dusseault (Sherbrooke, NDP)",,Government Orders,"Budget Implementation Act, 2019, No. 1",,"Mr. Speaker, I was pleased to hear the question my colleague asked earlier, even though she refrained from calling the figures rhetorical, unlike her colleague from the Toronto area, who characterized all of the government's figures as rhetorical without really being able to indicate which of the figures were real.
That said, I am interested in the half-baked manner in which this bill was presented and moved through the parliamentary process. The initial version made absolutely no sense and had absolutely no purpose because it did not even recognize housing as a fundamental human right. This was fixed during the study in committee, which recognized this right. There were other mistakes, including the fact that the housing advocate has no mandate or power. This was just fixed at report stage. The government is proposing amendments.
My question is about where the process went so wrong that they twice had to make a series of amendments to fix such a terrible first version of the bill. What happened during the consultations? Did they not listen to experts' recommendations? Did they just realize what people have been saying for months?",New Democratic Party,Sherbrooke,Pierre-Luc Dusseault,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-luc-dusseault(248383)
4781806,ca.proc.d.2019-05-31.10668145,2019-05-31,60df4944-d66b-4133-a348-2bcde37c8752,246261,Hon. Maryam Monsef,,Government Orders,"Budget Implementation Act, 2019, No. 1",,"Mr. Speaker, I am sure my colleague can appreciate that having a government that listens to Canadians, that listens to evidence, experts and people with lived experience, is a refreshing change from what we had during Mr. Harper's era of governance in this country.
I am sure my colleague can appreciate that having a government that is willing to listen to colleagues in the House, across both sides, to help ensure we do the best we can by the people who sent us here is a good thing. I am sure he can appreciate that when we work together on making important policy decisions and significant investments be the best they can possibly be, the people who sent us here and their children and grandchildren will be better off.
I would like to thank those who contributed to this process. I would like to assure my hon. colleague that the $55-billion investment that we are putting forward is now enshrined in law with the right accountability measures and with a focus on human rights, to ensure that every future federal government is held to account and hears directly from Canadians what the needs and opportunities are to secure housing for everyone.",Liberal,Peterborough—Kawartha,Maryam Monsef,http://www.parl.gc.ca/Parliamentarians/en/members/maryam-monsef(246261)
